id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,helpers,num_helpers,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00005464351,CCMSLIB00005464329,0.3333333333333333,1.0,0.8318845195694823,1.0,['CCMSLIB00005464138' 'CCMSLIB00005464298'],2,16,0.44457239846482,7,7,0,227.114,14.015999999999991,16,1.0,3.0,0.2212086270834299
CCMSLIB00005464198,CCMSLIB00005464484,0.0,0.6666666666666666,0.6730220155166838,0.5833333333333334,[],0,13,0.9163299200609184,2,0,2,181.072,14.015999999999991,7,0.0,-1.0,0.0
CCMSLIB00005463916,CCMSLIB00005464175,0.0,0.0,0.0,0.0,['CCMSLIB00005463953' 'CCMSLIB00005464063' 'CCMSLIB00005464066'],3,9,0.0,0,0,0,121.051,45.98799999999999,1,0.0,-1.0,0.0
CCMSLIB00005464072,CCMSLIB00005464298,0.5,1.0,0.9001885851140681,0.8888888888888888,['CCMSLIB00005463936'],1,10,0.0102508009038906,2,0,2,142.097,13.97999999999999,10,0.0,-1.0,0.0
CCMSLIB00005464275,CCMSLIB00005464456,1.0,1.0,0.4362220434659862,1.0,[],0,12,0.653193324512714,8,0,8,180.087,79.95600000000002,40,0.0,-1.0,0.0
CCMSLIB00005464402,CCMSLIB00005464389,0.0,0.0,0.0,0.0,['CCMSLIB00005464514' 'CCMSLIB00005464568'],2,19,0.6999518155692195,1,1,0,269.088,15.010999999999967,24,0.0,-1.0,0.0
CCMSLIB00005464298,CCMSLIB00005464351,0.0,0.6666666666666666,0.4663890221214514,0.0,['CCMSLIB00005463936' 'CCMSLIB00005464072' 'CCMSLIB00005464153'],3,11,0.741348793594002,4,1,3,156.077,71.037,4,1.0,4.0,0.335107960894113
CCMSLIB00005463916,CCMSLIB00005463953,0.0,0.0,0.0,0.0,['CCMSLIB00005464066' 'CCMSLIB00005464175'],2,9,0.0,0,0,0,121.051,15.01100000000001,1,0.0,-1.0,0.0
CCMSLIB00005464201,CCMSLIB00005464221,0.125,1.0,0.6064565867425423,0.8181818181818182,['CCMSLIB00005464448'],1,12,0.8477160978422932,5,5,0,166.086,15.994999999999976,5,0.8,1.0,0.0
CCMSLIB00005463920,CCMSLIB00005463968,0.0,0.0,0.0,0.0,['CCMSLIB00005463956' 'CCMSLIB00005463964' 'CCMSLIB00005463972'  'CCMSLIB00005463976' 'CCMSLIB00005463987' 'CCMSLIB00005464014'  'CCMSLIB00005464026' 'CCMSLIB00005464036' 'CCMSLIB00005464055'  'CCMSLIB00005464089' 'CCMSLIB00005464130' 'CCMSLIB00005464188'  'CCMSLIB00005464192' 'CCMSLIB00005464296'],14,8,0.0028285245475378,2,0,2,118.086,15.01100000000001,13,0.0,-1.0,0.0
CCMSLIB00005463556,CCMSLIB00005463563,0.5,1.0,0.923240874201996,1.0,['CCMSLIB00005463613' 'CCMSLIB00005464240' 'CCMSLIB00005464251'],3,12,0.0365081165135269,1,0,1,160.076,44.02600000000001,12,0.0,-1.0,0.0
CCMSLIB00005463940,CCMSLIB00005464088,0.5,1.0,0.8098344142790637,1.0,[],0,8,0.0279157163754555,3,2,1,120.066,13.978999999999983,7,1.0,1.5,0.0990210257942778
CCMSLIB00005463923,CCMSLIB00005464004,1.0,1.0,0.7096885461953099,1.0,[],0,8,0.1460786601741634,1,1,0,112.051,14.015,2,1.0,6.0,0.7688182930137111
CCMSLIB00005464407,CCMSLIB00005464425,0.25,1.0,0.6231098425441959,0.9285714285714286,['CCMSLIB00005464109' 'CCMSLIB00005464474'],2,15,0.9956167597170502,8,8,0,205.097,15.995000000000005,14,1.0,1.875,0.2122868390669053
CCMSLIB00005463873,CCMSLIB00005463901,1.0,1.0,0.8115965762947728,1.0,['CCMSLIB00005464584'],1,25,0.0865713665343757,39,23,16,347.222,13.979000000000042,69,0.9565217391304348,7.909090909090909,0.6577978700373495
CCMSLIB00005463987,CCMSLIB00005464014,0.2,1.0,0.5856953007451912,0.5,['CCMSLIB00005463920'],1,9,0.0355627905635138,1,1,0,132.102,15.010999999999996,10,1.0,1.0,0.0
CCMSLIB00005464251,CCMSLIB00005463566,0.1,1.0,0.5769128744559905,0.8333333333333334,['CCMSLIB00005463556' 'CCMSLIB00005464117' 'CCMSLIB00005463563'  'CCMSLIB00005463613'],4,13,1.0,1,1,0,176.071,15.995000000000005,1,1.0,1.0,0.0
CCMSLIB00005463927,CCMSLIB00005463957,0.25,1.0,0.8109980767958409,0.8571428571428571,['CCMSLIB00005463968' 'CCMSLIB00005463972' 'CCMSLIB00005464089'  'CCMSLIB00005464130' 'CCMSLIB00005464296'],5,8,0.173464954867885,5,4,1,118.086,13.980000000000004,22,0.75,1.0,0.0
CCMSLIB00005464402,CCMSLIB00005464514,0.0,0.0,0.0,0.0,['CCMSLIB00005464389'],1,19,0.6962348128081022,1,0,1,269.088,79.96599999999995,24,0.0,-1.0,0.0
CCMSLIB00005464117,CCMSLIB00005464251,0.0,0.8571428571428571,0.8464817484039917,0.0,['CCMSLIB00005464177'],1,12,0.0105666961526784,1,0,1,162.091,13.97999999999999,4,0.0,-1.0,0.0
CCMSLIB00005464228,CCMSLIB00005464127,0.1666666666666666,1.0,0.6461543022808891,1.0,[],0,13,0.9996374339232004,1,1,0,174.055,15.995000000000005,2,1.0,10.0,0.792860692908392
CCMSLIB00005464040,CCMSLIB00005464481,0.5,1.0,0.8470681506075682,0.875,['CCMSLIB00005464053' 'CCMSLIB00005464477'],2,9,0.2139860638135203,2,1,1,150.058,73.017,12,1.0,1.0,0.0
CCMSLIB00005463914,CCMSLIB00005464089,0.2,1.0,0.6337644061197897,0.8571428571428571,['CCMSLIB00005463964' 'CCMSLIB00005463976' 'CCMSLIB00005464036'  'CCMSLIB00005464130'],4,8,0.9382097901687176,1,1,0,116.071,13.979000000000012,4,1.0,1.0,0.0
CCMSLIB00005463927,CCMSLIB00005463976,0.2,1.0,0.7701046085424632,0.7142857142857143,['CCMSLIB00005463968' 'CCMSLIB00005463972' 'CCMSLIB00005464089'  'CCMSLIB00005464130' 'CCMSLIB00005464296'],5,8,0.036575062647702,3,2,1,118.086,13.980000000000004,22,1.0,1.0,0.0
CCMSLIB00005463595,CCMSLIB00005463542,0.0,0.8,0.7788008317464432,0.0,[],0,8,0.5788202506561252,5,1,4,109.065,14.015,37,1.0,4.0,0.0397633480950699
CCMSLIB00005464262,CCMSLIB00005464269,0.2,1.0,0.5197975853244307,1.0,[],0,12,0.998856205796084,3,3,0,170.081,13.979000000000012,3,1.0,5.333333333333333,1.2849390279488742
CCMSLIB00005464407,CCMSLIB00005464474,0.0,0.625,0.6778321906892117,0.9285714285714286,['CCMSLIB00005464109' 'CCMSLIB00005464425'],2,15,0.1112223999484267,8,1,7,205.097,42.011,14,1.0,2.0,0.0495105128971389
CCMSLIB00005463613,CCMSLIB00005463563,0.25,1.0,0.7830552424435143,0.7692307692307693,['CCMSLIB00005463556' 'CCMSLIB00005464240' 'CCMSLIB00005464251'],3,14,0.9998898475745712,1,0,1,190.086,14.015999999999991,1,0.0,-1.0,0.0
CCMSLIB00005463914,CCMSLIB00005464036,0.2,1.0,0.6337644061197898,0.7142857142857143,['CCMSLIB00005463972' 'CCMSLIB00005464089' 'CCMSLIB00005464130'],3,8,0.9533769413439642,1,1,0,116.071,15.995000000000005,4,1.0,1.0,0.0
CCMSLIB00005464504,CCMSLIB00005464534,0.1666666666666666,1.0,0.8497398350920865,0.9047619047619048,['CCMSLIB00005464344'],1,22,0.9941508757835944,2,1,1,332.075,15.995000000000005,2,1.0,1.0,0.0
CCMSLIB00005463979,CCMSLIB00005464115,1.0,1.0,0.8245932002317198,1.0,[],0,10,0.9553087406844184,5,4,1,148.06,14.015999999999991,9,1.0,2.0,0.5391144737688464
CCMSLIB00005463994,CCMSLIB00005464221,0.3333333333333333,1.0,0.415060695628706,0.7777777777777778,['CCMSLIB00005463961' 'CCMSLIB00005464219'],2,10,0.380169509437731,3,2,1,138.091,43.98999999999998,11,1.0,1.0,0.0
CCMSLIB00005464088,CCMSLIB00005464087,0.5,1.0,0.7886857614272014,0.875,['CCMSLIB00005463940' 'CCMSLIB00005464182' 'CCMSLIB00005464214'],3,9,0.9542020065826812,4,4,0,134.045,14.015000000000017,35,1.0,1.5,0.0792168206354223
CCMSLIB00005463951,CCMSLIB00005464388,1.0,1.0,0.8710536653448078,1.0,[],0,10,0.8875536364464347,4,1,3,146.165,57.05800000000002,6,1.0,1.0,0.0
CCMSLIB00005463931,CCMSLIB00005464055,0.3333333333333333,1.0,0.6753648617526369,0.7142857142857143,[],0,8,0.9450075161502874,3,2,1,118.086,14.016000000000004,7,1.0,2.0,0.1980420515885557
CCMSLIB00005464368,CCMSLIB00005464474,0.0,0.625,0.7325618471594155,0.9285714285714286,['CCMSLIB00005464109' 'CCMSLIB00005464425'],2,15,0.0986382811192326,6,1,5,205.097,42.011,11,1.0,2.0,0.0630133800509041
CCMSLIB00005464146,CCMSLIB00005464469,1.0,1.0,0.4975445692731126,1.0,[],0,12,0.271149511640713,6,1,5,180.087,79.96600000000001,35,1.0,4.0,0.0246584633530097
CCMSLIB00005463961,CCMSLIB00005464219,0.5,1.0,0.5228895112342066,1.0,['CCMSLIB00005463994'],1,11,0.998305629793626,3,1,2,154.086,14.015999999999991,7,1.0,1.0,0.0
CCMSLIB00005464117,CCMSLIB00005464177,0.1111111111111111,1.0,0.4092235521582755,0.2727272727272727,['CCMSLIB00005464240' 'CCMSLIB00005464251'],2,12,0.0191194986765789,1,1,0,162.091,12.99599999999998,4,1.0,1.0,0.0
